Time,Load in lbs,Left right Center of pressure in cm
73.99397975,192.9460532,0.012733572
73.99499828,193.0968296,0.012636786
73.99599648,193.2425695,0.012540797
73.99699358,193.3839396,0.012446033
73.99799674,193.5214203,0.012352681
73.99899148,193.6548579,0.01226029
73.9999912,193.7840792,0.012168829
74.00099151,193.909035,0.01207921
74.00199022,194.0297317,0.01199134
74.00299098,194.145915,0.011905288
74.00399088,194.2574861,0.011821173
74.00498912,194.3644474,0.011739313
74.00598835,194.4668554,0.011659452
74.00698728,194.5647041,0.011581665
74.0079925,194.6578938,0.011505478
74.00898806,194.7468395,0.011431531
74.00998752,194.8316384,0.011359877
74.01098598,194.9122085,0.011290311
74.01198591,194.9887217,0.01122271
74.01298686,195.0615698,0.011157277
74.01398652,195.1309614,0.011093805
74.01498531,195.1969467,0.011032558
74.015983,195.2595181,0.010973123
74.01698465,195.318949,0.010915713
74.01799012,195.3752985,0.010860466
74.01898145,195.4284894,0.010807037
74.01998022,195.4784946,0.010755315
74.02098372,195.5254512,0.010705606
74.02198271,195.56962,0.010657541
74.02298175,195.6108394,0.010610901
74.02398084,195.6494674,0.010565278
74.02498024,195.685622,0.01052096
74.02597992,195.7196534,0.010477586
74.02697904,195.751712,0.010435313
74.0279796,195.7820833,0.01039453
74.0289962,195.8105151,0.010355409
74.02998069,195.8371799,0.010317667
74.03097193,195.8622467,0.01028111
74.03199579,195.8858268,0.010245704
74.03299529,195.9076338,0.010211147
74.03399417,195.9279256,0.010177809
74.03499287,195.946395,0.010145426
74.03599199,195.9631223,0.010114385
74.03699226,195.9781616,0.010084652
74.03798991,195.9917776,0.010055665
74.0389883,196.004273,0.010027
74.03998785,196.0159499,0.009999221
74.04098788,196.0269356,0.00997194
74.04198659,196.037525,0.009945567
74.04298628,196.0477531,0.009919888
74.04398567,196.0576,0.009894418
74.04498684,196.0670466,0.009869531
74.04598479,196.0759959,0.009845618
74.0469841,196.0845917,0.009822471
74.04798327,196.0927645,0.009799708
74.04898302,196.1005756,0.009776945
74.04998284,196.1079303,0.009754063
74.05098317,196.1148919,0.009731349
74.0519836,196.1217805,0.009709012
74.05298319,196.1286553,0.009687028
74.05398317,196.1357653,0.009665491
74.05498099,196.1432894,0.009644387
74.05598294,196.1512499,0.009623603
74.05698296,196.1597476,0.009603875
74.05798376,196.1689242,0.009584854
74.05898043,196.1788383,0.009566232
74.059979,196.1893065,0.009548269
74.06097881,196.2002502,0.00953066
74.0619752,196.2117036,0.009512977
74.06297447,196.2235522,0.009495966
74.06397905,196.2358366,0.009478847
74.06499323,196.2485814,0.009461649
74.0659926,196.2619592,0.009444475
74.0669726,196.2760052,0.009427219
74.06799179,196.2908784,0.009409913
74.06899295,196.3064129,0.009393056
74.06999474,196.322584,0.009376407
74.0709976,196.3393622,0.009360383
74.07199385,196.3570506,0.009343881
74.07299221,196.3756321,0.009327638
74.07399207,196.3950211,0.009310969
74.07498921,196.4152439,0.009293716
74.07599086,196.4363544,0.009276604
74.07698971,196.4580979,0.009259635
74.07798871,196.4802011,0.009242806
74.07898273,196.5028462,0.009226525
74.07998273,196.5258961,0.00921064
74.08098228,196.5493681,0.009195072
74.08198221,196.5733399,0.009179762
74.08298211,196.5977378,0.009164936
74.08398124,196.6227265,0.009149824
74.08498097,196.6482729,0.009135333
74.08597994,196.6745314,0.009121684
74.08698029,196.701466,0.009108225
74.08797877,196.7291125,0.00909498
74.08898103,196.757582,0.009081886
74.08998084,196.7870064,0.009068744
74.09098074,196.8172477,0.009055849
74.09197928,196.8484422,0.00904367
74.09298321,196.8803723,0.009031927
74.09398411,196.9129219,0.009020985
74.0949818,196.9459151,0.009010556
74.09598193,196.9795334,0.009000573
74.0969814,197.0136372,0.008990709
74.09798016,197.0482805,0.008981267
74.09897491,197.0833022,0.008971731
74.09997418,197.1188459,0.008962366
74.10099448,197.1549551,0.008952931
74.10199262,197.1915566,0.008943705
74.10297137,197.2284839,0.00893456
74.10399006,197.2661387,0.008925995
74.10499062,197.3044304,0.008917833
74.10599118,197.3435832,0.008910051
74.10698771,197.3834122,0.008902642
74.10798744,197.4240125,0.008896009
74.10899129,197.4653658,0.008889567
74.10998762,197.5074566,0.008883949
74.11098716,197.5500355,0.008879264
74.11198622,197.5932118,0.008875503
74.11298714,197.6367416,0.008872327
74.11398603,197.680648,0.008869738
74.11498437,197.7246525,0.008867964
74.11598371,197.7689378,0.008866723
74.1169891,197.8133416,0.008866165
74.11798531,197.8579756,0.008866694
74.11898266,197.902703,0.008868272
74.11998178,197.9473439,0.008871023
74.12098146,197.9921501,0.008875119
74.12198114,198.0369068,0.008880073
74.12298175,198.0817792,0.008886433
74.12398032,198.1267003,0.008893391
74.12498019,198.171478,0.008901185
74.12598006,198.2163008,0.008910303
74.12697509,198.2607649,0.0089205
74.12797944,198.3045916,0.00893256
74.1289812,198.3478698,0.008945668
74.12998008,198.3905417,0.008960423
74.13097967,198.4325697,0.008976583
74.13198022,198.4740986,0.008993929
74.13299698,198.5148514,0.009012362
74.13399584,198.555088,0.009031992
74.13499532,198.5948804,0.00905297
74.1359937,198.634243,0.009075642
74.13697418,198.6730984,0.009099131
74.13799231,198.7114893,0.009123457
74.13899039,198.7495619,0.009148781
74.13999068,198.7872126,0.009174935
74.14098823,198.8243324,0.009202022
74.14198885,198.8606989,0.009230053
74.14298811,198.8965015,0.009259077
74.14398701,198.9313951,0.00928928
74.14499114,198.9651155,0.009320703
74.14598895,198.9977638,0.009352859
74.14698929,199.0291856,0.009385949
74.14798518,199.059695,0.009419768
74.14898568,199.0890833,0.00945424
74.14998483,199.1173567,0.009489486
74.15098403,199.1445542,0.009525769
74.15198358,199.1709037,0.009562761
74.15298306,199.1963176,0.009600613
74.15398332,199.2208906,0.009639243
74.15498158,199.2447088,0.009678193
74.15598212,199.2679259,0.009717453
74.15698178,199.2903531,0.00975705
74.15798163,199.3122585,0.009796933
74.15898206,199.3335021,0.00983703
74.15998121,199.3540217,0.00987751
74.16098166,199.374079,0.009918653
74.16198154,199.3936767,0.009960856
74.16298119,199.4130428,0.010003737
74.16398095,199.4320035,0.010047343
74.16498142,199.4507459,0.0100914
74.16597531,199.4691481,0.010135912
74.16698011,199.4872589,0.010180591
74.1679964,199.5052619,0.010225622
74.16897323,199.5233979,0.010270851
74.16997319,199.541489,0.010316819
74.17097329,199.560071,0.010363188
74.17199225,199.5791876,0.010410104
74.17299226,199.5991396,0.010457751
74.17399135,199.6198921,0.010505857
74.1749895,199.6418903,0.01055463
74.17598782,199.6649646,0.010604361
74.17698716,199.6890665,0.01065462
74.17798638,199.7140802,0.010706071
74.17898772,199.739981,0.010758024
74.17998632,199.7666243,0.01081043
74.18098846,199.7938075,0.010863348
74.18198887,199.8217814,0.010916486
74.18298732,199.8503384,0.010970196
74.18398495,199.879577,0.01102381
74.18498496,199.9095318,0.011077728
74.18598672,199.9399733,0.011131956
74.18698748,199.9712203,0.011186329
74.18798421,200.0032703,0.011240838
74.18898304,200.0361569,0.011295358
74.1899839,200.0698603,0.011349718
74.19098192,200.1044327,0.01140418
74.19198184,200.139722,0.011458491
74.19298197,200.1757105,0.011512772
74.19398019,200.2123524,0.011566703
74.19498119,200.2489825,0.011620573
74.19597933,200.2856961,0.011674101
74.1969808,200.3227584,0.011727149
74.19798038,200.3598544,0.011779721
74.19898156,200.397013,0.011831948
74.19998042,200.4343322,0.011883869
74.2009804,200.4715945,0.011935758
74.20198054,200.5086096,0.011986842
74.20297307,200.5453058,0.012037548
74.20399517,200.5816808,0.012087395
74.20499458,200.6178892,0.012136474
74.2059948,200.6538876,0.012184731
74.20699259,200.6896066,0.01223205
74.20799271,200.7250834,0.012278415
74.20899106,200.7601411,0.012323823
74.20999145,200.7946479,0.012368845
74.21098898,200.8287031,0.012413364
74.21198765,200.8622934,0.012457259
74.21298824,200.895305,0.012500291
74.21398736,200.9276637,0.012542685
74.2149881,200.9593149,0.012584491
74.21598501,200.9902849,0.012625582
74.21698569,201.0206471,0.012666382
74.21798539,201.0502669,0.012707144
74.2189861,201.0791061,0.012747829
74.21998474,201.1072273,0.012788095
74.22098429,201.1348242,0.012827685
74.22200691,201.1618941,0.012866591
74.22299035,201.1884415,0.012904859
74.22398435,201.2144188,0.012942907
74.22498317,201.2400287,0.012981203
74.22598448,201.2653472,0.013019855
74.22698344,201.2899518,0.013058647
74.22798241,201.3137421,0.013097824
74.22898042,201.3365549,0.013137304
74.229979,201.3585138,0.013177168
74.23097859,201.3795902,0.01321742
74.23197498,201.3996397,0.013257864
74.2329787,201.418759,0.013298648
74.23397517,201.4371005,0.013340154
74.23497235,201.4547174,0.01338255
74.23597236,201.4717197,0.013425594
74.23697195,201.4881392,0.013469455
74.23797297,201.5042098,0.013514483
74.23897451,201.5201235,0.013560518
74.23997415,201.5358273,0.013607702
74.24099434,201.5512026,0.013656186
74.2419935,201.5663657,0.013705771
74.24299291,201.5811122,0.013756748
74.24399129,201.5954323,0.013809095
74.24499169,201.6091019,0.013862206
74.24598974,201.6220972,0.013916129
74.24698866,201.6345102,0.013970752
74.24798879,201.6462115,0.014026459
74.24898696,201.6573638,0.014083289
74.2499869,201.6681811,0.014141452
74.25098448,201.6785833,0.014201211
74.25198459,201.688554,0.014261999
74.25298471,201.6979858,0.01432362
74.25398397,201.706959,0.014386166
74.25498349,201.715366,0.014449592
74.25598282,201.7231502,0.014513827
74.256983,201.7303652,0.014578603
74.25798222,201.7370925,0.014643845
74.25901137,201.7434683,0.014709276
74.25998329,201.7494842,0.014775366
74.26098315,201.7548444,0.014842485
74.26198188,201.7595768,0.014910006
74.26298218,201.7638717,0.014977968
74.26398074,201.7676816,0.015046292
74.26498116,201.7709382,0.015114942
74.26598318,201.7735037,0.015183829
74.26698156,201.7754032,0.015252798
74.26798173,201.7767,0.01532192
74.26900043,201.777195,0.015391116
74.26997904,201.7768483,0.015460103
74.27097386,201.7758193,0.015528468
74.27197332,201.7742844,0.015596248
74.27297353,201.7723433,0.015663909
74.27397314,201.7700608,0.015731276
74.27497158,201.7675316,0.015798106
74.27599009,201.7647134,0.015864725
74.27699247,201.7614995,0.015930861
74.27799077,201.7576823,0.015996582
74.27901963,201.7532999,0.016061466
74.27999222,201.7485168,0.016125779
74.28099076,201.7432506,0.016189475
74.28198953,201.737417,0.01625278
74.28298916,201.7311315,0.016315598
74.28398719,201.7242685,0.016378041
74.28498879,201.7171396,0.016440031
74.28598646,201.7097065,0.016501281
74.28698581,201.7021519,0.016561928
74.28798494,201.6947465,0.016621925
74.28901506,201.687426,0.016681048
74.28998362,201.6801236,0.01673959
74.29098316,201.6729971,0.016797274
74.29198188,201.6660736,0.016854572
74.29298207,201.6592348,0.016911451
74.2939818,201.6523741,0.016967889
74.29498091,201.645296,0.017023778
74.29598054,201.6381647,0.017079026
74.29700323,201.6311037,0.01713357
74.2979835,201.6240969,0.017187041
74.29898079,201.6175839,0.017240141
74.29997498,201.6114602,0.017292625
74.30097927,201.6058658,0.017344343
74.3019751,201.6006769,0.017395283
74.30297319,201.5958065,0.017445711
74.30397366,201.5913043,0.017495245
74.30497327,201.5871439,0.017543913
74.30597152,201.5831911,0.01759168
74.30697294,201.5793797,0.017638877
74.30797224,201.5758185,0.017685529
74.30899195,201.5724651,0.017731646
74.30999491,201.56919,0.017776732
74.31099274,201.5662334,0.017820867
74.3119917,201.5634314,0.017863911
74.31299252,201.5611216,0.01790636
74.31399741,201.5589888,0.017948275
74.31499202,201.5571757,0.017989506
74.31599063,201.5557301,0.018030248
74.31698875,201.5545201,0.018070766
74.31798862,201.5532636,0.018111091
74.31898809,201.5519781,0.018151006
74.31998553,201.5506279,0.018190341
74.32098603,201.549285,0.01822907
74.32198415,201.5479153,0.018266929
74.32298359,201.5464837,0.018304204
74.32398297,201.5451921,0.018340898
74.32498367,201.5440133,0.01837732
74.32598395,201.5429329,0.018413614
74.32698249,201.5421481,0.018449696
74.32798224,201.5415386,0.018485814
74.32898219,201.5408996,0.01852186
74.32998468,201.5404832,0.018557929
74.33098219,201.5402307,0.018594312
74.33198334,201.5400733,0.018630554
74.33300188,201.540039,0.01866696
74.33398304,201.5399065,0.018703321
74.33498161,201.5395635,0.018739955
74.33598109,201.5392404,0.018776531
74.33698178,201.5385944,0.018813195
74.33798115,201.5379273,0.018850336
74.33898002,201.5374061,0.018887395
74.33997464,201.5368433,0.018924567
74.34097456,201.5363485,0.01896221
74.34197371,201.536022,0.019000623
74.34297315,201.5355626,0.019039268
74.34397415,201.535027,0.019078395
74.3449914,201.534338,0.019117211
74.34599087,201.5334795,0.01915635
74.34699032,201.5325091,0.019195802
74.34799018,201.5314467,0.019235594
74.34898852,201.5302314,0.019275735
74.34999018,201.5289133,0.019316738
74.35098836,201.5274445,0.019357904
74.35198708,201.5259393,0.019399482
74.35298745,201.5243121,0.019441317
74.35398754,201.5226068,0.019483404
74.35498661,201.5208191,0.01952568
74.35598702,201.5189173,0.019568235
74.35698552,201.5169573,0.019611188
74.35798539,201.5149047,0.019654833
74.35898411,201.5128739,0.019699131
74.35998207,201.5105252,0.019743922
74.36098239,201.5077273,0.019788668
74.36198143,201.5046061,0.01983367
74.36298193,201.5013605,0.019878759
74.3639826,201.4978301,0.019924193
74.36498226,201.4940244,0.019969958
74.36598108,201.4898468,0.020016467
74.36697995,201.4850749,0.020063745
74.36798046,201.4798762,0.020111566
74.36898185,201.4740301,0.020159721
74.36998061,201.4676654,0.020207935
74.37098011,201.4606934,0.02025635
74.37197869,201.4533209,0.020304651
74.37297504,201.4454982,0.02035334
74.37397435,201.4371483,0.0204021
74.37499668,201.428414,0.02045115
74.37599559,201.419332,0.02050039
74.37697441,201.4097478,0.02054954
74.37797257,201.3998017,0.02059852
74.37897135,201.3894716,0.020647725
74.37999256,201.3788093,0.020696447
74.38099239,201.3679312,0.020745677
74.38198924,201.356883,0.020795238
74.38299169,201.3458017,0.020845066
74.38398934,201.3345153,0.020894956
74.3849878,201.323335,0.02094438
74.38598805,201.3122341,0.020993627
74.38698727,201.3012696,0.021042923
74.38798853,201.2906774,0.021091772
74.38898786,201.2807116,0.021140535
74.38998856,201.2713986,0.021189281
74.39098595,201.2627174,0.021238012
74.3919853,201.2547218,0.021287038
74.39298612,201.2475183,0.021335958
74.39398452,201.2409825,0.021385096
74.394984,201.234925,0.021434408
74.39598332,201.2294471,0.02148344
74.39698366,201.22463,0.021532765
74.39798417,201.2204615,0.021582054
74.39898198,201.2168863,0.021631931
74.39998341,201.2140529,0.021681914
74.40098214,201.2118885,0.021732995
74.40198218,201.2103989,0.021784225
74.40298156,201.2092703,0.021835748
74.4039814,201.2088213,0.02188763
74.40498221,201.2091406,0.021939897
74.40598179,201.2101556,0.021992621
74.40698086,201.2118751,0.022045648
74.40797938,201.2142946,0.022099143
74.40897985,201.2174062,0.022153057
74.40997374,201.2210694,0.022207125
74.41097414,201.2251986,0.022261284
74.41197288,201.229671,0.022316362
74.41297401,201.2342237,0.022371433
74.41399188,201.2390577,0.022426804
74.41499043,201.2441378,0.022482827
74.41599014,201.2494331,0.022539363
74.41699052,201.2547272,0.022596341
74.41798916,201.2601019,0.022654004
74.41898834,201.2653491,0.022712097
74.41998921,201.2706608,0.02277045
74.42098869,201.2759368,0.022829107
74.42198785,201.2810726,0.022888027
74.42298848,201.2862951,0.022947464
74.42398706,201.2914627,0.023007411
74.4249863,201.296427,0.023067592
74.42598687,201.3011748,0.023128122
74.4269856,201.3055223,0.023188955
74.42798497,201.3097745,0.02324987
74.42898614,201.3138157,0.023310926
74.42998318,201.3175166,0.023372493
74.43098219,201.3209304,0.023434334
74.43198273,201.3241384,0.023496533
74.43298185,201.3271297,0.023559101
74.43398239,201.329622,0.023621633
74.43498149,201.3315344,0.023684406
74.43598044,201.3328837,0.023746972
74.43698019,201.3335906,0.023809489
74.43797973,201.3339849,0.023871921
74.43897912,201.333743,0.023933896
74.43998017,201.3329971,0.023995691
74.44098087,201.3318945,0.024057483
74.44198051,201.3304113,0.024119116
74.44297988,201.3286219,0.024180614
74.44397922,201.3266694,0.024242236
74.44497914,201.3245986,0.024303733
74.44597499,201.3224519,0.024365686
74.44699415,201.3201034,0.024427776
74.44799264,201.3177359,0.024489947
74.44899486,201.3153293,0.024552321
74.44999481,201.3127895,0.024615086
74.45099348,201.3101418,0.024677726
74.45198968,201.3073558,0.02474027
74.45298942,201.3045078,0.024802831
74.45399005,201.3017272,0.024865359
74.45498786,201.2990206,0.024927972
74.45598735,201.2967588,0.024990379
74.45698711,201.2947783,0.025053121
74.45798792,201.2931161,0.025116302
74.45898628,201.2918241,0.025180005
74.45998484,201.2907691,0.025243846
74.46098514,201.2900244,0.025307464
74.46198404,201.2894117,0.025371199
74.46298306,201.288968,0.025434942
74.46398244,201.2888035,0.025498552
74.46498285,201.2887566,0.025562487
74.46598258,201.288827,0.025626399
74.4669818,201.2891504,0.025690434
74.46798142,201.2899426,0.025754781
74.46898089,201.2912016,0.025819185
74.46998178,201.2928818,0.025883481
74.47098254,201.2951767,0.025947524
74.47198056,201.2979999,0.026011857
74.47298116,201.30149,0.026076101
74.4739812,201.3055491,0.026139857
74.47497951,201.3102912,0.02620293
74.47597943,201.3158014,0.026265505
74.47698134,201.3218496,0.026327862
74.4779806,201.3285043,0.02638948
74.47897911,201.3357377,0.026450531
74.47997509,201.3435002,0.026511085
74.48097858,201.3519379,0.026571198
74.48197404,201.3612173,0.026630632
74.48297892,201.371195,0.0266897
74.48399524,201.3817647,0.026748161
74.48499301,201.3927914,0.026805778
74.48599158,201.404339,0.026862539
74.48699079,201.4162665,0.026918723
74.48799137,201.4287665,0.026974214
74.48899055,201.4415707,0.027028879
74.48998946,201.4545367,0.027082271
74.49098771,201.4678454,0.027134755
74.49198671,201.4814295,0.027186668
74.49298479,201.4952382,0.027238077
74.49398552,201.5089998,0.027288548
74.49498499,201.5228665,0.02733812
74.49598417,201.5368396,0.027387202
74.49698494,201.5507402,0.02743569
74.49798471,201.56447,0.02748397
74.49898315,201.5779729,0.027531612
74.49998403,201.5911791,0.027578892
74.50098347,201.6040733,0.027625548
74.50198278,201.6166417,0.027671735
74.50298153,201.6286447,0.027717262
74.50398162,201.6402447,0.027762113
74.50498152,201.6513758,0.027806345
74.50598253,201.6620472,0.027849429
74.50698206,201.6724067,0.027892039
74.50798074,201.6824582,0.027934313
74.50898159,201.6922525,0.027976117
74.50998064,201.7017135,0.028017446
74.51097962,201.7106233,0.028058082
74.51197984,201.7190277,0.028098592
74.51297873,201.7269616,0.028138936
74.51397897,201.7343007,0.028178906
74.51497996,201.7410238,0.028218581
74.5159956,201.7472114,0.028258243
74.51699433,201.7528532,0.028297682
74.51799323,201.7580073,0.028337227
74.51899343,201.7627676,0.028376628
74.51999119,201.766834,0.02841613
74.52099285,201.7707446,0.028455665
74.52199126,201.7742947,0.028495384
74.52298925,201.7774882,0.028535226
74.52401007,201.7802493,0.028575304
74.52499502,201.7825791,0.028614703
74.52599162,201.784539,0.028653696
74.52698884,201.7858154,0.028692205
74.52798778,201.7864078,0.028730258
74.52898623,201.7861986,0.028768066
74.52999251,201.7852659,0.028805367
74.53098215,201.7837349,0.028842368
74.5319814,201.7815219,0.028878967
74.53298344,201.778578,0.028914954
74.53398274,201.7748784,0.028950566
74.53498228,201.7707118,0.028985451
74.53598213,201.7658224,0.02901963
74.536982,201.7603231,0.029052819
74.53797944,201.7544061,0.029085339
74.53897881,201.7479076,0.029117378
74.53998401,201.7409254,0.029148765
74.5409798,201.7334367,0.029179422
74.54198185,201.7254858,0.02920942
74.54298102,201.7170791,0.029238626
74.5439805,201.7083967,0.029267172
74.54498322,201.6993106,0.029295003
74.54599732,201.6898232,0.029322609
74.54698154,201.6802379,0.029349952
74.5479798,201.67045,0.029376962
74.54897878,201.66058,0.029403453
74.54998307,201.6505595,0.029429458
74.55099322,201.6403788,0.029455173
74.55199188,201.6302807,0.029480526
74.55299288,201.6201124,0.029505266
74.55399223,201.609825,0.029529716
74.55498961,201.5995409,0.02955422
74.55598951,201.5894188,0.029578789
74.55698932,201.5794183,0.029602992
74.55798752,201.5694064,0.029626959
74.55898724,201.559521,0.02965085
74.56001489,201.5495921,0.029674355
74.56098917,201.5396028,0.029697711
74.56198702,201.5296661,0.029720564
74.56298759,201.5199265,0.029743223
74.56398651,201.5102794,0.029766002
74.56498796,201.5008836,0.029788793
74.56598554,201.4916629,0.0298112
74.56698513,201.4825264,0.029833329
74.5679838,201.473584,0.029855347
74.56898489,201.4647476,0.029877133
74.57001367,201.4559152,0.029898801
74.5709829,201.4472648,0.029920292
74.5719815,201.4387741,0.029941479
74.57298172,201.4305676,0.029962067
74.57398102,201.4225402,0.029981981
74.57498132,201.4148984,0.030001686
74.57598067,201.4074863,0.030020703
74.57698074,201.4003116,0.030039046
74.57797946,201.3932628,0.030057221
74.57897946,201.3862717,0.030074664
74.57997536,201.3793021,0.030091877
74.58097973,201.3724583,0.030108402
74.5819801,201.3655721,0.030124363
74.5829796,201.3588772,0.030139652
74.58398056,201.3523162,0.030154161
74.58497295,201.3458215,0.030167771
74.58599442,201.3392869,0.030180891
74.58699348,201.3327656,0.030192903
74.58799482,201.3263093,0.030204678
74.58899325,201.3200162,0.03021597
74.58999192,201.3138523,0.030226564
74.59098945,201.3079664,0.030236337
74.59198823,201.3021074,0.030244845
74.59298937,201.2965757,0.030252484
74.59398833,201.2908511,0.030259591
74.59498804,201.2850438,0.03026587
74.59598677,201.2791945,0.030271209
74.59698543,201.2734099,0.030275636
74.59798465,201.2677923,0.030279324
74.59898407,201.2622345,0.03028224
74.59998727,201.2567377,0.030283972
74.60098758,201.2514619,0.030284901
74.60198327,201.2462643,0.030284954
74.60298327,201.24114,0.030284041
74.60398223,201.2359841,0.030282159
74.60498209,201.2308283,0.030279212
74.60598216,201.2258882,0.030275372
74.60698075,201.2211325,0.030270507
74.60797986,201.2166116,0.030264767
74.60898051,201.2122744,0.030258096
74.60998021,201.2080738,0.03025054
74.61098175,201.2040585,0.030241614
74.61198128,201.2002653,0.030232008
74.61298237,201.1967937,0.030221548
74.61398117,201.1937737,0.030210448
74.61498047,201.1909261,0.030198552
74.61598041,201.1883192,0.030186167
74.6169809,201.1857049,0.030173084
74.61797899,201.1831911,0.030159539
74.61897508,201.1806856,0.030145201
74.61999462,201.1782312,0.030130452
74.62099399,201.1756882,0.030115204
74.62199292,201.1732834,0.030099404
74.62299261,201.1709108,0.03008319
74.6239923,201.1685614,0.030066362
74.62499252,201.1664475,0.030048666
74.62598946,201.1645118,0.030030345
74.62698799,201.1626864,0.030011297
74.62798678,201.1608342,0.029991888
74.62898912,201.1590746,0.029971818
74.62998834,201.1574844,0.029951153
74.63098791,201.1559371,0.029930256
74.63198639,201.1544962,0.029908498
74.63298734,201.1529231,0.029885972
74.63398599,201.15121,0.029862467
74.63498596,201.1495225,0.029837674
74.63598527,201.1477663,0.02981195
74.63698425,201.1461081,0.029785287
74.63798434,201.1444862,0.029757494
74.63898376,201.1431488,0.029729036
74.63998309,201.1419283,0.029699813
74.6409816,201.1406908,0.029669587
74.64198058,201.1394458,0.029638245
74.64298146,201.1380088,0.029606013
74.64398116,201.1361767,0.029572892
74.64498066,201.1341369,0.029538999
74.64598013,201.1317134,0.029503928
74.64698041,201.1291852,0.02946771
74.64798002,201.1263435,0.029430455
74.64897971,201.1233414,0.02939217
74.64997501,201.1201433,0.029352603
74.65097956,201.1168105,0.029312274
74.6519788,201.1134054,0.029271258
74.65297916,201.1097729,0.02922962
74.65397493,201.1061163,0.029187494
74.6549936,201.1021937,0.029144616
74.65599333,201.0981549,0.029101118
74.65699309,201.093758,0.029056863
74.65799246,201.0891245,0.029011922
74.65899246,201.0841699,0.028966093
74.65999082,201.0787717,0.028919293
74.66099162,201.07305,0.028871823
74.66199098,201.0671673,0.028823645
74.66298918,201.0610836,0.028775047
74.66398908,201.0548822,0.028725839
74.66498879,201.0486295,0.028676105
74.66598739,201.0422238,0.028626149
74.66698664,201.0358093,0.028575985
74.66798638,201.0292555,0.028525291
74.66898849,201.0225379,0.028474644
74.66998574,201.0153942,0.028423423
74.67098538,201.0080415,0.028371798
74.67198409,201.0003485,0.028319946
74.67298427,200.9927858,0.028267664
74.67398311,200.9852565,0.028215139
74.67500547,200.9779362,0.028162326
74.67598792,200.9710572,0.028109486
74.67698317,200.9645801,0.0280566
74.67798492,200.9584306,0.028004323
74.6789833,200.952686,0.027952377
74.67998274,200.947288,0.027901222
74.68097851,200.9422852,0.027849975
74.68197846,200.9375038,0.027799042
74.68297474,200.9329503,0.027748401
74.68399583,200.9286171,0.02769812
74.68497486,200.9245483,0.027648416
74.68597349,200.9205896,0.027599239
74.68697263,200.9166563,0.027550481
74.68797121,200.9133181,0.027502433
74.68897211,200.9105221,0.027454775
74.68997147,200.9084378,0.027407777
74.69099371,200.9070303,0.027361738
74.69199364,200.9061764,0.027316639
74.69299399,200.9058014,0.02727282
74.69399234,200.9057913,0.027230129
74.69499162,200.9060959,0.027187972
74.69599044,200.9065215,0.027147009
74.69699211,200.9072217,0.027106971
74.69799035,200.9081184,0.027067527
74.6989889,200.9091266,0.027029098
74.69998836,200.9103038,0.026991623
74.70098753,200.9117532,0.026955209
74.70198621,200.9133871,0.026919708
74.70298475,200.9149958,0.026885143
74.70398393,200.9166746,0.026851496
74.70498365,200.9183997,0.026819123
74.70598377,200.920022,0.026787938
74.70698204,200.9213384,0.026757727
74.70798214,200.922634,0.026728469
74.70898303,200.9238153,0.02670019
74.70998242,200.9246806,0.026672274
74.71098232,200.9250658,0.026645168
74.71198215,200.9249512,0.0266185
74.71298275,200.9245276,0.026592467
74.71398206,200.9237248,0.026567451
74.71498065,200.9227581,0.026543087
74.71598197,200.9214263,0.026519636
74.7169815,200.9196838,0.026497431
74.71798139,200.917582,0.026476049
74.71897982,200.9148351,0.026455287
74.7199741,200.911232,0.026435386
74.72097445,200.9069145,0.026415941
74.72197396,200.9018738,0.026396824
74.72299226,200.8961625,0.026377876
74.72399505,200.8898048,0.026358791
74.72499336,200.8829089,0.026339899
74.72599146,200.8756661,0.026320977
74.72699039,200.8680455,0.026302264
74.7279897,200.8600331,0.02628439
74.72899172,200.8514345,0.026266969
74.72999182,200.84218,0.026249818
74.73098912,200.832444,0.026233032
74.73198681,200.8218801,0.026216225
74.73298715,200.8107467,0.026198903
74.73398866,200.7987599,0.026181679
74.73498619,200.7860439,0.026164143
74.73598679,200.7726939,0.026146473
74.73698519,200.7586896,0.026128036
74.73798519,200.7440181,0.026109227
74.73898644,200.7289935,0.026089928
74.73998348,200.7136733,0.026070112
74.74098401,200.6981916,0.026050147
74.74198286,200.682456,0.026029686
74.74298191,200.6665839,0.026008459
74.74398213,200.650171,0.025986502
74.74498221,200.6333268,0.025964093
74.74598153,200.6159474,0.025940761
74.74698093,200.5980684,0.025916919
74.74798024,200.5798734,0.025892136
74.748981,200.5615346,0.025866492
74.75000123,200.543241,0.025840064
74.75098191,200.5249947,0.025812879
74.75197521,200.5067645,0.025785176
74.7529745,200.4886726,0.02575684
74.75397481,200.4707488,0.025727953
74.75497448,200.4530821,0.025698743
74.75597235,200.4356873,0.025669054
74.75699491,200.418297,0.025638935
74.75797549,200.4011654,0.025607878
74.75896991,200.3844913,0.025576154
74.75999242,200.3678772,0.025543743
74.76099453,200.3516683,0.025510227
74.76199274,200.33596,0.025476206
74.762993,200.3208533,0.025441378
74.76399139,200.3066633,0.025405981
74.76499176,200.2935227,0.025369793
74.76599184,200.2812707,0.025332872
74.76698921,200.2701461,0.025295812
74.76798829,200.2599811,0.02525865
74.76898653,200.2508701,0.025221103
74.76998721,200.2423653,0.025183297
74.7709866,200.2347665,0.025145127
74.77198708,200.2281653,0.025106363
74.77298449,200.2222975,0.025066933
74.77398377,200.2173458,0.025027064
